Date,Round,Rounds / Month,Month,Year,"Cumulative  Strokes",Course,Hole,Club,Type,Dist.,Par,"Feet to Yard Conversion",Distance Range,Shot Distance,PGA Strokes Remaining,Strokes Gained on PGA,"% Gain",Strokes Gained on my Average,"% Gain2",Proximity Percentage compared to start distance,Green Hit,Fairway Hit,Strokes / Hole,GIR,GIRP,Par Comp.,Albatros,Eagle,Birdie,Par3,Bogey,Double Bogey,Double Bogey +,Putts per hole,Score per hole,Score per round,Pick up score,Notes
12/08/2018,16,1,8,2018,64,Lahinch (W),15,P,FAIRWAY,17,,17,0 - 19 yards,16.66666667,2.334,0.324,0.324,0.401346939,0.401346939,0.019607843,1,,3,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,65,Lahinch (W),15,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
12/08/2018,16,1,8,2018,66,Lahinch (W),16,7I,TEE SHOT,189,3,189,180 - 199 yards,154,3.0815,-0.651,-0.651,-0.476565598,-0.476565598,0.185185185,0,,1,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,67,Lahinch (W),16,60,ROUGH,35,,35,20 - 39 yards,30.33333333,2.7325,-0.0135,-0.0135,0.087561441,0.087561441,0.133333333,1,,2,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,68,Lahinch (W),16,P,GREEN,14,,4.666666667,Nov-15,3.666666667,1.746,-0.294,-0.294,-0.193221393,-0.193221393,0.214285714,,,3,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,69,Lahinch (W),16,P,GREEN,3,,1,3,0.666666667,1.04,-0.97,-0.97,-0.869221393,-0.869221393,0.333333333,,,4,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,70,Lahinch (W),16,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,2,,,,,,1,,3,5,,0,0
12/08/2018,16,1,8,2018,71,Lahinch (W),17,D,TEE SHOT,400,4,400,400 - 419 yards,246,3.99,-0.216,-0.216,-0.041565598,-0.041565598,0.385,0,0,1,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,72,Lahinch (W),17,9I,ROUGH,154,,154,140 - 159 yards,131,3.206,-0.4125,-0.4125,-0.311438559,-0.311438559,0.149350649,0,,2,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,73,Lahinch (W),17,7I,ROUGH,23,,23,20 - 39 yards,17.66666667,2.6185,-0.184,-0.184,-0.082938559,-0.082938559,0.231884058,1,,3,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,74,Lahinch (W),17,P,GREEN,16,4,5.333333333,16-20,5.333333333,1.8025,0.8025,0.8025,0.903278607,0.903278607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
12/08/2018,16,1,8,2018,75,Lahinch (W),18,D,TEE SHOT,514,5,514,500 - 519 yards,259,4.501,-0.214,-0.214,-0.039565598,-0.039565598,0.496108949,0,0,1,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,76,Lahinch (W),18,3W,ROUGH,255,,255,240 - 259 yards,232,3.715,0.0965,0.0965,0.197561441,0.197561441,0.090196078,0,,2,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,77,Lahinch (W),18,60,ROUGH,23,,23,20 - 39 yards,19,2.6185,-0.0595,-0.0595,0.041561441,0.041561441,0.173913043,1,,3,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,78,Lahinch (W),18,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,4,,,,,,,,,,,,,,0,0
12/08/2018,16,1,8,2018,79,Lahinch (W),18,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,79,0,0
08/09/2018,17,1,9,2018,1,Lahinch (W),1,D,TEE SHOT,388,4,388,380 - 399 yards,291,3.972,0.1795,0.1795,0.353934402,0.353934402,0.25,0,1,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,2,Lahinch (W),1,54,FAIRWAY,97,,97,80 - 99 yards,85,2.7925,-0.5995,-0.5995,-0.522153061,-0.522153061,0.12371134,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,3,Lahinch (W),1,60,ROUGH,12,,12,0 - 19 yards,4,2.392,-0.728,-0.728,-0.626938559,-0.626938559,0.666666667,0,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,4,Lahinch (W),1,P,FAIRWAY,8,,8,0 - 19 yards,6.333333333,2.12,-0.11,-0.11,-0.032653061,-0.032653061,0.208333333,1,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,5,Lahinch (W),1,P,GREEN,5,,1.666666667,5,1.333333333,1.23,-0.78,-0.78,-0.679221393,-0.679221393,0.2,,,5,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,6,Lahinch (W),1,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,0,2,,,,,,1,,2,6,,0,0
08/09/2018,17,1,9,2018,7,Lahinch (W),2,D,TEE SHOT,522,5,522,520 - 539 yards,282,4.551,0.101,0.101,0.275434402,0.275434402,0.459770115,0,1,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,8,Lahinch (W),2,3W,FAIRWAY,240,,240,240 - 259 yards,215,3.45,-0.1875,-0.1875,-0.110153061,-0.110153061,0.104166667,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,9,Lahinch (W),2,60,ROUGH,25,,25,20 - 39 yards,5,2.6375,-0.9525,-0.9525,-0.851438559,-0.851438559,0.8,0,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,10,Lahinch (W),2,60,ROUGH,20,,20,20 - 39 yards,15,2.59,-0.19,-0.19,-0.088938559,-0.088938559,0.25,1,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,11,Lahinch (W),2,P,GREEN,15,,5,Nov-15,4.666666667,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.066666667,,,5,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,12,Lahinch (W),2,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,1,1,,,,,1,,,2,6,,0,0
08/09/2018,17,1,9,2018,13,Lahinch (W),3,3W,TEE SHOT,399,4,399,380 - 399 yards,205,3.9885,-0.1685,-0.1685,0.005934402,0.005934402,0.486215539,0,1,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,14,Lahinch (W),3,5I,FAIRWAY,194,,194,180 - 199 yards,187.6666667,3.157,0.287,0.287,0.364346939,0.364346939,0.032646048,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,15,Lahinch (W),3,P,GREEN,19,,6.333333333,16-20,6,1.87,-0.14,-0.14,-0.039221393,-0.039221393,0.052631579,,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,16,Lahinch (W),3,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
08/09/2018,17,1,9,2018,17,Lahinch (W),4,D,TEE SHOT,511,5,511,500 - 519 yards,311,4.4815,0.2915,0.2915,0.465934402,0.465934402,0.391389432,0,1,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,18,Lahinch (W),4,8I,FAIRWAY,200,,200,200 - 219 yards,174,3.19,-0.27,-0.27,-0.192653061,-0.192653061,0.13,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,19,Lahinch (W),4,9I,FAIRWAY,26,,26,20 - 39 yards,21,2.46,-0.32,-0.32,-0.242653061,-0.242653061,0.192307692,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,20,Lahinch (W),4,P,GREEN,15,,5,Nov-15,4.333333333,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.133333333,,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,21,Lahinch (W),4,P,GREEN,2,5,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
08/09/2018,17,1,9,2018,22,Lahinch (W),5,8I,TEE SHOT,158,3,158,140 - 159 yards,151.6666667,2.988,0.118,0.118,0.292434402,0.292434402,0.040084388,1,,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,23,Lahinch (W),5,P,GREEN,19,,6.333333333,16-20,6,1.87,-0.14,-0.14,-0.039221393,-0.039221393,0.052631579,,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,24,Lahinch (W),5,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,3,1,1,0,,,,1,,,,2,3,,0,0
08/09/2018,17,1,9,2018,25,Lahinch (W),6,3W,TEE SHOT,411,4,411,400 - 419 yards,233,4.0065,-0.2955,-0.2955,-0.121065598,-0.121065598,0.433090024,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,26,Lahinch (W),6,7I,ROUGH,178,,178,160 - 179 yards,149,3.302,-0.188,-0.188,-0.086938559,-0.086938559,0.162921348,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,27,Lahinch (W),6,60,FAIRWAY,29,,29,20 - 39 yards,25,2.49,-0.188,-0.188,-0.110653061,-0.110653061,0.137931034,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,28,Lahinch (W),6,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,29,Lahinch (W),6,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
08/09/2018,17,1,9,2018,30,Lahinch (W),7,3W,TEE SHOT,400,4,400,400 - 419 yards,248,3.99,-0.208,-0.208,-0.033565598,-0.033565598,0.38,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,31,Lahinch (W),7,60,ROUGH,152,,152,140 - 159 yards,146.6666667,3.198,0.3955,0.3955,0.496561441,0.496561441,0.035087719,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,32,Lahinch (W),7,P,GREEN,16,,5.333333333,16-20,5,1.8025,-0.2075,-0.2075,-0.106721393,-0.106721393,0.0625,,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,33,Lahinch (W),7,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
08/09/2018,17,1,9,2018,34,Lahinch (W),8,7I,TEE SHOT,158,3,158,140 - 159 yards,150,2.988,0.07,0.07,0.244434402,0.244434402,0.050632911,1,,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,35,Lahinch (W),8,P,GREEN,24,,8,21-30,6.333333333,1.918,-0.312,-0.312,-0.211221393,-0.211221393,0.208333333,,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,36,Lahinch (W),8,P,GREEN,5,3,1.666666667,5,1.666666667,1.23,0.23,0.23,0.330778607,0.330778607,0,,,3,1,1,0,,,,1,,,,2,3,,0,0
08/09/2018,17,1,9,2018,37,Lahinch (W),9,D,TEE SHOT,377,4,377,360 - 379 yards,289,3.954,-0.03,-0.03,0.144434402,0.144434402,0.233421751,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,38,Lahinch (W),9,60,ROUGH,88,,88,80 - 99 yards,84,2.984,0.306,0.306,0.407061441,0.407061441,0.045454545,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,39,Lahinch (W),9,P,GREEN,12,,4,Nov-15,3.333333333,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.166666667,,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,40,Lahinch (W),9,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
08/09/2018,17,1,9,2018,41,Lahinch (W),10,D,TEE SHOT,424,4,424,420 - 439 yards,269,4.032,-0.178,-0.178,-0.003565598,-0.003565598,0.365566038,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,42,Lahinch (W),10,9I,ROUGH,155,,155,140 - 159 yards,130,3.21,-0.24,-0.24,-0.138938559,-0.138938559,0.161290323,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,43,Lahinch (W),10,60,FAIRWAY,25,,25,20 - 39 yards,24.66666667,2.45,0.44,0.44,0.517346939,0.517346939,0.013333333,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,44,Lahinch (W),10,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
08/09/2018,17,1,9,2018,45,Lahinch (W),11,6I,TEE SHOT,177,3,177,160 - 179 yards,159,3.041,-0.501,-0.501,-0.326565598,-0.326565598,0.101694915,0,,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,46,Lahinch (W),11,60,ROUGH,18,,18,0 - 19 yards,5,2.542,-0.704,-0.704,-0.602938559,-0.602938559,0.722222222,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,47,Lahinch (W),11,P,FAIRWAY,13,,13,0 - 19 yards,12,2.246,0.206,0.206,0.283346939,0.283346939,0.076923077,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,48,Lahinch (W),11,P,GREEN,3,3,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,0,0,1,,,,,1,,,1,4,,0,0
08/09/2018,17,1,9,2018,49,Lahinch (W),12,D,TEE SHOT,516,5,516,500 - 519 yards,284,4.514,-0.082,-0.082,0.092434402,0.092434402,0.449612403,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,50,Lahinch (W),12,6I,ROUGH,232,,232,220 - 239 yards,213,3.596,0.218,0.218,0.319061441,0.319061441,0.081896552,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,51,Lahinch (W),12,P,FAIRWAY,19,,19,0 - 19 yards,15.33333333,2.378,-0.266,-0.266,-0.188653061,-0.188653061,0.192982456,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,52,Lahinch (W),12,P,GREEN,11,,3.666666667,Nov-15,3.333333333,1.644,-0.366,-0.366,-0.265221393,-0.265221393,0.090909091,,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,53,Lahinch (W),12,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
08/09/2018,17,1,9,2018,54,Lahinch (W),13,D,TEE SHOT,271,4,271,260 - 279 yards,253,3.56,0.018,0.018,0.192434402,0.192434402,0.066420664,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,55,Lahinch (W),13,60,ROUGH,18,,18,0 - 19 yards,15,2.542,-0.018,-0.018,0.083061441,0.083061441,0.166666667,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,56,Lahinch (W),13,P,GREEN,9,4,3,9,3,1.56,0.56,0.56,0.660778607,0.660778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
08/09/2018,17,1,9,2018,57,Lahinch (W),14,D,TEE SHOT,405,4,405,400 - 419 yards,202,3.9975,-0.439,-0.439,-0.264565598,-0.264565598,0.501234568,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,58,Lahinch (W),14,4I,ROUGH,203,,203,200 - 219 yards,172,3.4365,-0.253,-0.253,-0.151938559,-0.151938559,0.15270936,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,59,Lahinch (W),14,60,SAND,31,,31,20 - 39 yards,26,2.6895,-0.0905,-0.0905,0.131525641,0.131525641,0.161290323,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,60,Lahinch (W),14,P,GREEN,15,,5,Nov-15,4.666666667,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.066666667,,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,61,Lahinch (W),14,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
08/09/2018,17,1,9,2018,62,Lahinch (W),15,D,TEE SHOT,411,4,411,400 - 419 yards,266,4.0065,-0.1635,-0.1635,0.010934402,0.010934402,0.352798054,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,63,Lahinch (W),15,9I,ROUGH,145,,145,140 - 159 yards,131.6666667,3.17,0.11,0.11,0.211061441,0.211061441,0.091954023,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,64,Lahinch (W),15,P,GREEN,40,,13.33333333,31-40,11.33333333,2.06,-0.28,-0.28,-0.179221393,-0.179221393,0.15,,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,65,Lahinch (W),15,P,GREEN,6,4,2,6,2,1.34,0.34,0.34,0.440778607,0.440778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
08/09/2018,17,1,9,2018,66,Lahinch (W),16,7I,TEE SHOT,189,3,189,180 - 199 yards,178,3.0815,-0.1205,-0.1205,0.053934402,0.053934402,0.058201058,0,,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,67,Lahinch (W),16,P,FAIRWAY,11,,11,0 - 19 yards,10.33333333,2.202,0.192,0.192,0.269346939,0.269346939,0.060606061,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,68,Lahinch (W),16,P,GREEN,2,3,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,3,0,1,0,,,,1,,,,1,3,,0,0
08/09/2018,17,1,9,2018,69,Lahinch (W),17,D,TEE SHOT,400,4,400,400 - 419 yards,234,3.99,-0.02,-0.02,0.154434402,0.154434402,0.415,0,1,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,70,Lahinch (W),17,6I,FAIRWAY,166,,166,160 - 179 yards,161.3333333,3.01,0.264,0.264,0.341346939,0.341346939,0.02811245,1,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,71,Lahinch (W),17,P,GREEN,14,,4.666666667,Nov-15,3.666666667,1.746,-0.294,-0.294,-0.193221393,-0.193221393,0.214285714,,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,72,Lahinch (W),17,P,GREEN,3,4,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
08/09/2018,17,1,9,2018,73,Lahinch (W),18,D,TEE SHOT,514,5,514,500 - 519 yards,270,4.501,-0.159,-0.159,0.015434402,0.015434402,0.474708171,0,0,1,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,74,Lahinch (W),18,3W,ROUGH,244,,244,240 - 259 yards,169,3.66,-0.0775,-0.0775,0.023561441,0.023561441,0.307377049,0,,2,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,75,Lahinch (W),18,60,FAIRWAY,75,,75,60 - 79 yards,69,2.7375,-0.11,-0.11,-0.032653061,-0.032653061,0.08,1,,3,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,76,Lahinch (W),18,P,GREEN,18,,6,16-20,5.666666667,1.8475,-0.1625,-0.1625,-0.061721393,-0.061721393,0.055555556,,,4,,,,,,,,,,,,,,0,0
08/09/2018,17,1,9,2018,77,Lahinch (W),18,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,77,0,0
22/08/2018,18,1,8,2018,1,Lahinch (W),1,D,TEE SHOT,388,4,388,380 - 399 yards,258,3.972,-0.143,-0.143,0.031434402,0.031434402,0.335051546,0,0,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,2,Lahinch (W),1,PW,ROUGH,130,,130,120 - 139 yards,117,3.115,-0.131,-0.131,-0.029938559,-0.029938559,0.1,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,3,Lahinch (W),1,P,FAIRWAY,13,,13,0 - 19 yards,12,2.246,0.206,0.206,0.283346939,0.283346939,0.076923077,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,4,Lahinch (W),1,P,GREEN,3,4,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
22/08/2018,18,1,8,2018,5,Lahinch (W),2,D,TEE SHOT,543,5,543,540 - 559 yards,288,4.6635,0.116,0.116,0.290434402,0.290434402,0.46961326,0,1,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,6,Lahinch (W),2,4I,FAIRWAY,255,,255,240 - 259 yards,167,3.5475,-0.6885,-0.6885,-0.611153061,-0.611153061,0.345098039,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,7,Lahinch (W),2,60,SAND,88,,88,80 - 99 yards,85.33333333,3.236,0.736,0.736,0.958025641,0.958025641,0.03030303,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,8,Lahinch (W),2,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,4,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,9,Lahinch (W),2,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
22/08/2018,18,1,8,2018,10,Lahinch (W),3,3W,TEE SHOT,399,4,399,380 - 399 yards,155,3.9885,-0.9935,-0.9935,-0.819065598,-0.819065598,0.611528822,0,0,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,11,Lahinch (W),3,7I,RECOVERY,244,,244,240 - 259 yards,119,3.982,-0.1155,-0.1155,0.084323529,0.084323529,0.512295082,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,12,Lahinch (W),3,54,ROUGH,125,,125,120 - 139 yards,119,3.0975,0.25,0.25,0.351061441,0.351061441,0.048,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,13,Lahinch (W),3,P,GREEN,18,4,6,16-20,6,1.8475,0.8475,0.8475,0.948278607,0.948278607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
22/08/2018,18,1,8,2018,14,Lahinch (W),4,D,TEE SHOT,511,5,511,500 - 519 yards,267,4.4815,-0.1785,-0.1785,-0.004065598,-0.004065598,0.477495108,0,0,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,15,Lahinch (W),4,7I,ROUGH,244,,244,240 - 259 yards,148,3.66,-0.348,-0.348,-0.246938559,-0.246938559,0.393442623,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,16,Lahinch (W),4,60,ROUGH,96,,96,80 - 99 yards,94.33333333,3.008,0.778,0.778,0.879061441,0.879061441,0.017361111,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,17,Lahinch (W),4,P,GREEN,5,5,1.666666667,5,1.666666667,1.23,0.23,0.23,0.330778607,0.330778607,0,,,4,1,1,-1,,,1,,,,,1,4,,0,0
22/08/2018,18,1,8,2018,18,Lahinch (W),5,8I,TEE SHOT,158,3,158,140 - 159 yards,147,2.988,-0.016,-0.016,0.158434402,0.158434402,0.069620253,1,,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,19,Lahinch (W),5,P,GREEN,33,,11,31-40,10.66666667,2.004,-0.006,-0.006,0.094778607,0.094778607,0.03030303,,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,20,Lahinch (W),5,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,3,1,1,0,,,,1,,,,2,3,,0,0
22/08/2018,18,1,8,2018,21,Lahinch (W),6,D,TEE SHOT,411,4,411,400 - 419 yards,241,4.0065,-0.2635,-0.2635,-0.089065598,-0.089065598,0.413625304,0,0,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,22,Lahinch (W),6,9I,ROUGH,170,,170,160 - 179 yards,160,3.27,0.09,0.09,0.191061441,0.191061441,0.058823529,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,23,Lahinch (W),6,P,FAIRWAY,10,,10,0 - 19 yards,9,2.18,0.14,0.14,0.217346939,0.217346939,0.1,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,24,Lahinch (W),6,P,GREEN,3,4,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
22/08/2018,18,1,8,2018,25,Lahinch (W),7,3W,TEE SHOT,400,4,400,400 - 419 yards,241,3.99,-0.236,-0.236,-0.061565598,-0.061565598,0.3975,0,0,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,26,Lahinch (W),7,7I,ROUGH,159,,159,140 - 159 yards,137,3.226,-0.383,-0.383,-0.281938559,-0.281938559,0.13836478,0,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,27,Lahinch (W),7,60,ROUGH,22,,22,20 - 39 yards,18.33333333,2.609,-0.035,-0.035,0.066061441,0.066061441,0.166666667,1,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,28,Lahinch (W),7,P,GREEN,11,,3.666666667,Nov-15,3,1.644,-0.366,-0.366,-0.265221393,-0.265221393,0.181818182,,,4,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,29,Lahinch (W),7,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
22/08/2018,18,1,8,2018,30,Lahinch (W),8,5I,TEE SHOT,177,3,177,160 - 179 yards,155,3.041,-0.568,-0.568,-0.393565598,-0.393565598,0.124293785,0,,1,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,31,Lahinch (W),8,60,ROUGH,22,,22,20 - 39 yards,16.66666667,2.609,-0.1935,-0.1935,-0.092438559,-0.092438559,0.242424242,1,,2,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,32,Lahinch (W),8,P,GREEN,16,,5.333333333,16-20,5,1.8025,-0.2075,-0.2075,-0.106721393,-0.106721393,0.0625,,,3,,,,,,,,,,,,,,0,0
22/08/2018,18,1,8,2018,33,Lahinch (W),8,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
22/08/2018,18,1,8,2018,34,Lahinch (W),9,D,TEE SHOT,377,4,377,360 - 379 yards,289,3.954,-0.03,-0.03,0.144434402,0.144434402,0.233421751,0,0,1,,,,,,,,,,,,,,0,0
